MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,0.001
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (12/03/2021 11:54:34)

Data:
Time,Channel 1,Channel 2
0.717,0.21920776,-0.074424744
0.718,0.11557007,-0.077110291
0.719,0.21574402,-0.092384339
0.72,0.11769104,-0.075942993
0.721,0.20251465,-0.087242127
0.722,0.13578796,-0.049819946
0.723,0.20227051,-0.044303894
0.724,0.14303589,-0.042442322
0.725,0.17770386,-0.011451721
0.726,0.17544556,-0.021255493
0.727,0.14205933,-0.02659607
0.728,0.20121765,-0.039535523
0.729,0.12942505,-0.069038391
0.73,0.21617126,-0.084671021
0.731,0.11782837,-0.064224243
0.732,0.21327209,-0.075935364
0.733,0.11720276,-0.073745728
0.734,0.20230102,-0.068367005
0.735,0.12931824,-0.091781616
0.736,0.20407104,-0.075775147
0.737,0.13427734,-0.077766419
0.738,0.19244385,-0.085151673
0.739,0.15969849,-0.097343445
0.74,0.14758301,-0.076515198
0.741,0.18826294,-0.096115113
0.742,0.12887573,-0.04851532
0.743,0.21368408,-0.049041748
0.744,0.11550903,-0.047149658
0.745,0.21188354,-0.0058288576
0.746,0.11213684,-0.024223328
0.747,0.19851685,-0.033874512
0.748,0.12707519,-0.041641236
0.749,0.198349,-0.076675415
0.75,0.13122559,-0.089332581
0.751,0.18972778,-0.059585571
0.752,0.15487671,-0.073982239
0.753,0.15386963,-0.077354431
0.754,0.18405151,-0.070297241
0.755,0.12887573,-0.085205078
0.756,0.20410156,-0.088546753
0.757,0.10964966,-0.078453064
0.758,0.21554565,-0.083251953
0.759,0.10983276,-0.10879517
0.76,0.19682312,-0.072036743
0.761,0.1153717,-0.092468262
0.762,0.19259644,-0.061347962
0.763,0.12350464,-0.049789429
0.764,0.18899536,-0.046569824
0.765,0.15386963,-0.024742127
0.766,0.14996338,-0.024208069
